TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
3242	àòÜÂñì?	66	60	72	1			4						1	400	1			319000	31900		2	1	69	1	4	1	3	150	56	127	144																																																						1	??Íëø·	15	??ø¢	13													
3243	?Øªñýä³	69	63	75	1			4						1	300	2	16750848		382800	38280		2	2	83	2	6	2	4	150	56	131	148																																																						3	??Íëø·	35	??ø¢	14													
3244	ýÙ????	71	65	77	1			4						1	100	3	10503406		446600	44660		2	3	97	4	8	3	5	150	56	135	152																																																						5	???Íëø·	55	??ø¢	15													
4032	ýÙ????	71	65	77	1			4						20	100	4	11968874		446600	44660		2	3	124	6	8	4	5	150	56	190	215																																																						7	ÏÛÝ¤?Íëø·	75	??ø¢	15													
3245	????	74	68	80	1			4						1	400	1			435000	43500		2	1	69	1	4	1	3	150	56	146	163																																																										13													
3246	?ûëáú?íº	76	70	82	1			4						1	300	2	16750848		522000	52200		2	2	83	2	6	2	4	150	56	150	167																																																										14													
3247	Ù¤?ýÃ?íº	78	72	84	1			4						1	100	3	10503406		609000	60900		2	3	97	4	8	3	5	150	56	154	171																																																										15													
13	??ñýÝ¨	1	1	7	1			8						1	400	1			30	15		2	1	34	1	4	1	3	150	55	5	28																																																						1	??Íëø·	14	??ó¦??	8													
1924	ÍÔ???ñýÝ¨	1	1	7	1			8						1	300	2	16750848		800	80		2	2	41	2	6	2	4	150	55	9	32																																																						3	??Íëø·	34	??ó¦??	9													
27	?Ý¨	5	1	11	1			8						1	400	1			2000	200		2	1	34	1	4	1	3	150	55	12	35																																																						1	??Íëø·	14	??ó¦??	8													
1925	?Ö®?Ý¨	8	2	14	1			8						1	300	2	16750848		2400	240		2	2	41	2	6	2	4	150	55	16	39																																																						3	??Íëø·	34	??ó¦??	9													
1926	?ìÛ?Ý¨	11	5	17	1			8						1	100	3	10503406		2800	280		2	3	48	4	8	3	5	150	55	20	43																																																						5	???Íëø·	54	??ó¦??	10													
4033	?ìÛ?Ý¨	11	5	17	1			8						20	100	4	11968874		2800	280		2	3	61	6	8	4	5	150	55	37	72																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	10													
524	ñì?Ý¨	14	8	20	1			8						1	400	1			6000	600		2	1	34	1	4	1	3	150	55	24	47																																																						1	??Íëø·	14	??ó¦??	9													
1927	?ÞÍ?ÙÃ	17	11	23	1			8						1	300	2	16750848		7200	720		2	2	41	2	6	2	4	150	55	28	51																																																						3	??Íëø·	34	??ó¦??	10													
2223	ÓÞò¢ñýÝè?ËÝÝ¨	20	14	26	1			8						1	100	3	10503406		8400	840		2	3	48	4	8	3	5	150	55	32	55																																																						5	???Íëø·	54	??ó¦??	11													
4034	ÓÞò¢ñýÝè?ËÝÝ¨	20	14	26	1			8						20	100	4	11968874		8400	840		2	3	61	6	8	4	5	150	55	55	92																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	11													
525	ò¢??Ý¨	23	17	29	1			8						1	400	1			21000	2100		2	1	34	1	4	1	3	150	55	38	61																																																						1	??Íëø·	14	??ó¦??	10													
1928	?ûë?Ý¨	26	20	32	1			8						1	300	2	16750848		25200	2520		2	2	41	2	6	2	4	150	55	42	65																																																						3	??Íëø·	34	??ó¦??	11													
1929	ýÙäÞ?Ý¨	29	23	35	1			8						1	100	3	10503406		29400	2940		2	3	48	4	8	3	5	150	55	46	69																																																						5	???Íëø·	54	??ó¦??	12													
4035	ýÙäÞ?Ý¨	29	23	35	1			8						20	100	4	11968874		29400	2940		2	3	61	6	8	4	5	150	55	76	111																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	12													
526	Ðîúì?Ý¨	32	26	38	1			8						1	400	1			63000	6300		2	1	34	1	4	1	3	150	55	53	76																																																						1	??Íëø·	14	??ó¦??	10													
1930	?â¢?Ý¨	35	29	41	1			8						1	300	2	16750848		75600	7560		2	2	41	2	6	2	4	150	55	57	80																																																						3	??Íëø·	34	??ó¦??	11													
2226	?ûë?Õª?Ý¨	38	32	44	1			8						1	100	3	10503406		88200	8820		2	3	48	4	8	3	5	150	55	61	84																																																						5	???Íëø·	54	??ó¦??	12													
4036	?ûë?Õª?Ý¨	38	32	44	1			8						20	100	4	11968874		88200	8820		2	3	61	6	8	4	5	150	55	78	114																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	12													
527	?Ö®íº?Ý¨	41	35	47	1			8						1	400	1			160000	16000		2	1	68	1	4	1	3	150	55	71	94																																																						1	??Íëø·	14	??ó¦??	11													
1931	á£?ÓÞÝ¨	44	38	50	1			8						1	300	2	16750848		192000	19200		2	2	82	2	6	2	4	150	55	75	98																																																						3	??Íëø·	34	??ó¦??	12													
1932	???ËÝÝ¨	47	41	53	1			8						1	100	3	10503406		224000	22400		2	3	95	4	8	3	5	150	55	79	102																																																						5	???Íëø·	54	??ó¦??	13													
4037	???ËÝÝ¨	47	41	53	1			8						20	100	4	11968874		224000	22400		2	3	122	6	8	4	5	150	55	106	140																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	13													
3248	?îé?Ý¨	50	44	56	1			8						1	400	1			215000	21500		2	1	68	1	4	1	3	150	55	89	112																																																						1	??Íëø·	14	??ó¦??	11													
3249	Ð¡ûë?Ý¨	53	47	59	1			8						1	300	2	16750848		258000	25800		2	2	82	2	6	2	4	150	55	93	116																																																						3	??Íëø·	34	??ó¦??	12													
3250	øÓüö?Ý¨	55	49	61	1			8						1	100	3	10503406		301000	30100		2	3	95	4	8	3	5	150	55	97	120																																																						5	???Íëø·	54	??ó¦??	13													
4038	øÓüö?Ý¨	55	49	61	1			8						20	100	4	11968874		301000	30100		2	3	122	6	8	4	5	150	55	133	168																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	13													
3251	?ÒÁËÝÝ¨	58	52	64	1			8						1	400	1			259000	25900		2	1	68	1	4	1	3	150	55	107	130																																																						1	??Íëø·	14	??ó¦??	12													
3252	ÎÊøìËÝÝ¨	61	55	67	1			8						1	300	2	16750848		310800	31080		2	2	82	2	6	2	4	150	55	111	134																																																						3	??Íëø·	34	??ó¦??	13													
3253	ýÕØíËÝÝ¨	63	57	69	1			8						1	100	3	10503406		362600	36260		2	3	95	4	8	3	5	150	55	115	138																																																						5	???Íëø·	54	??ó¦??	14													
4039	ýÕØíËÝÝ¨	63	57	69	1			8						20	100	4	11968874		362600	36260		2	3	122	6	8	4	5	150	55	160	193																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	14													
3254	ÎÊðÐ?Ý¨	66	60	72	1			8						1	400	1			319000	31900		2	1	68	1	4	1	3	150	55	126	150																																																						1	??Íëø·	14	??ó¦??	13													
3255	ü³ßÌ?Ý¨	69	63	75	1			8						1	300	2	16750848		382800	38280		2	2	82	2	6	2	4	150	55	130	154																																																						3	??Íëø·	34	??ó¦??	14													
3256	Íû?ð¤ðãíº	71	65	77	1			8						1	100	3	10503406		446600	44660		2	3	95	4	8	3	5	150	55	134	158																																																						5	???Íëø·	54	??ó¦??	15													
4040	Íû?ð¤ðãíº	71	65	77	1			8						20	100	4	11968874		446600	44660		2	3	122	6	8	4	5	150	55	198	222																																																						7	ÏÛÝ¤?Íëø·	74	??ó¦??	15													
3257	Óû?ñý?Ý¨	74	68	80	1			8						1	400	1			435000	43500		2	1	68	1	4	1	3	150	55	146	169																																																										13													
3258	??øÓüöíº	76	70	82	1			8						1	300	2	16750848		522000	52200		2	2	82	2	6	2	4	150	55	150	173																																																										14													
3259	èíØª?Ý¨	78	72	84	1			8						1	100	3	10503406		609000	60900		2	3	95	4	8	3	5	150	55	154	177																																																										15													
1	Ó­Ïá	1	1	7	2			10						1	400	1			30	15		2	1	47	1	4	1	3	2100	75	7	9																																																						1	??Íëø·	18	?	8													
1933	í»æÔñýÏá	1	1	7	2			10						1	300	2	16750848		800	80		2	2	56	2	6	2	4	2100	75	12	14																																																						3	??Íëø·	38	?	9													
19	?Ïá	5	1	11	2			10						1	400	1			2000	200		2	1	47	1	4	1	3	2100	75	12	14																																																						1	??Íëø·	18	?	8													
538	ÎÊøìñýÏá	8	2	14	2			10						1	300	2	16750848		2400	240		2	2	56	2	6	2	4	2100	75	17	19																																																						3	??Íëø·	38	?	9													
537	ÎÃñý?Ïá	11	5	17	2			10						1	100	3	10503406		2800	280		2	3	65	4	8	3	5	2100	75	21	23																																																						5	???Íëø·	58	?	10													
4041	ÎÃñý?Ïá	11	5	17	2			10						20	100	4	11968874		2800	280		2	3	84	6	8	4	5	2100	75	39	42																																																						7	ÏÛÝ¤?Íëø·	78	?	10													
26	?ØüÏá	14	8	20	2			10						1	400	1			6000	600		2	1	47	1	4	1	3	2100	75	20	22																																																						1	??Íëø·	18	?	9													
1046	?ßä?Ïá	17	11	23	2			10						1	300	2	16750848		7200	720		2	2	56	2	6	2	4	2100	75	25	27																																																						3	??Íëø·	38	?	10													
839	?ì¥Üýñýï©	20	14	26	2			10						1	100	3	10503406		8400	840		2	3	65	4	8	3	5	2100	75	29	31																																																						5	???Íëø·	58	?	11													
4042	?ì¥Üýñýï©	20	14	26	2			10						20	100	4	11968874		8400	840		2	3	84	6	8	4	5	2100	75	51	54																																																						7	ÏÛÝ¤?Íëø·	78	?	11													
43	?ÎÃ?Ïá	23	17	29	2			10						1	400	1			21000	2100		2	1	47	1	4	1	3	2100	75	29	31																																																						1	??Íëø·	18	?	10													
1934	?ÎÃÏá	26	20	32	2			10						1	300	2	16750848		25200	2520		2	2	56	2	6	2	4	2100	75	34	36																																																						3	??Íëø·	38	?	11													
1935	æ×?ñýÏá	29	23	35	2			10						1	100	3	10503406		29400	2940		2	3	65	4	8	3	5	2100	75	38	40																																																						5	???Íëø·	58	?	12													
4043	æ×?ñýÏá	29	23	35	2			10						20	100	4	11968874		29400	2940		2	3	84	6	8	4	5	2100	75	64	66																																																						7	ÏÛÝ¤?Íëø·	78	?	12													
318	ü£ãêÏá	32	26	38	2			10						1	400	1			63000	6300		2	1	47	1	4	1	3	2100	75	39	41																																																						1	??Íëø·	18	?	10													
1936	ô¸ÞÅñýÏá	35	29	41	2			10						1	300	2	16750848		75600	7560		2	2	56	2	6	2	4	2100	75	44	46																																																						3	??Íëø·	38	?	11													
1937	ãêÝúÏá	38	32	44	2			10						1	100	3	10503406		88200	8820		2	3	65	4	8	3	5	2100	75	48	50																																																						5	???Íëø·	58	?	12													
4044	ãêÝúÏá	38	32	44	2			10						20	100	4	11968874		88200	8820		2	3	84	6	8	4	5	2100	75	78	82																																																						7	ÏÛÝ¤?Íëø·	78	?	12													
536	?ýÃñýÏá	41	35	47	2			10						1	400	1			160000	16000		2	1	93	1	4	1	3	2100	75	51	53																																																						1	??Íëø·	18	?	11													
1938	èáìÑèÝñýÏá	44	38	50	2			10						1	300	2	16750848		192000	19200		2	2	112	2	6	2	4	2100	75	56	58																																																						3	??Íëø·	38	?	12													
1939	êª?Ïá	47	41	53	2			10						1	100	3	10503406		224000	22400		2	3	130	4	8	3	5	2100	75	60	62																																																						5	???Íëø·	58	?	13													
4045	êª?Ïá	47	41	53	2			10						20	100	4	11968874		224000	22400		2	3	167	6	8	4	5	2100	75	79	86																																																						7	ÏÛÝ¤?Íëø·	78	?	13													
3260	ÝÂÖ®Ïá	50	44	56	2			10						1	400	1			215000	21500		2	1	93	1	4	1	3	2100	75	62	64																																																						1	??Íëø·	18	?	11													
3261	?Ú­Ïá	53	47	59	2			10						1	300	2	16750848		258000	25800		2	2	112	2	6	2	4	2100	75	67	69																																																						3	??Íëø·	38	?	12													
3262	îÃ?Ïá	55	49	61	2			10						1	100	3	10503406		301000	30100		2	3	130	4	8	3	5	2100	75	71	73																																																						5	???Íëø·	58	?	13													
4046	îÃ?Ïá	55	49	61	2			10						20	100	4	11968874		301000	30100		2	3	167	6	8	4	5	2100	75	94	97																																																						7	ÏÛÝ¤?Íëø·	78	?	13													
3263	ÐááÜÏá	58	52	64	2			10						1	400	1			259000	25900		2	1	93	1	4	1	3	2100	75	75	77																																																						1	??Íëø·	18	?	12													
3264	ûýæûÏá	61	55	67	2			10						1	300	2	16750848		310800	31080		2	2	112	2	6	2	4	2100	75	80	82																																																						3	??Íëø·	38	?	13													
3265	?ÙùÏá	63	57	69	2			10						1	100	3	10503406		362600	36260		2	3	130	4	8	3	5	2100	75	84	86																																																						5	???Íëø·	58	?	14													
4047	?ÙùÏá	63	57	69	2			10						20	100	4	11968874		362600	36260		2	3	167	6	8	4	5	2100	75	114	117																																																						7	ÏÛÝ¤?Íëø·	78	?	14													
3266	ÓÞ?Ïá	66	60	72	2			10						1	400	1			319000	31900		2	1	93	1	4	1	3	2100	75	88	90																																																						1	??Íëø·	18	?	13													
3267	Õ¢àÁ?ÊÇÏá	69	63	75	2			10						1	300	2	16750848		382800	38280		2	2	112	2	6	2	4	2100	75	93	95																																																						3	??Íëø·	38	?	14													
3268	ÜôÞÝ÷éÓìñýÏá	71	65	77	2			10						1	100	3	10503406		446600	44660		2	3	130	4	8	3	5	2100	75	97	99																																																						5	???Íëø·	58	?	15													
4048	ÜôÞÝ÷éÓìñýÏá	71	65	77	2			10						20	100	4	11968874		446600	44660		2	3	167	6	8	4	5	2100	75	131	134																																																						7	ÏÛÝ¤?Íëø·	78	?	15													
3269	á³Ð¡Ïá	74	68	80	2			10						1	400	1			435000	43500		2	1	93	1	4	1	3	2100	75	99	101																																																										13													
3270	àú?ðÐÏá	76	70	82	2			10						1	300	2	16750848		522000	52200		2	2	112	2	6	2	4	2100	75	104	106																																																										14													
3271	úìõÚñ¡ñýÏá	78	72	84	2			10						1	100	3	10503406		609000	60900		2	3	130	4	8	3	5	2100	75	108	110																																																										15													
6	Úñà´Ïá	1	1	7	2			11						1	400	1			30	15		2	1	42	1	4	1	3	2000	67	6	13																																																						1	??Íëø·	19	îß?	8													
545	øÁû¬ÒÀ	1	1	7	2			11						1	300	2	16750848		800	80		2	2	50	2	6	2	4	2000	67	11	18																																																						3	??Íëø·	39	îß?	9													
16	â­?íºä¨í®Ïá	5	1	11	2			11						1	400	1			2000	200		2	1	42	1	4	1	3	2000	67	12	19																																																						1	??Íëø·	19	îß?	8													
1940	??ä¨í®Ïá	8	2	14	2			11						1	300	2	16750848		2400	240		2	2	50	2	6	2	4	2000	67	17	24																																																						3	??Íëø·	39	îß?	9													
1941	áú?íºä¨í®Ïá	11	5	17	2			11						1	100	3	10503406		2800	280		2	3	58	4	8	3	5	2000	67	21	28																																																						5	???Íëø·	59	îß?	10													
4049	áú?íºä¨í®Ïá	11	5	17	2			11						20	100	4	11968874		2800	280		2	3	75	6	8	4	5	2000	67	39	40																																																						7	ÏÛÝ¤?Íëø·	79	îß?	10													
34	ÙÊ?ä¨í®Ïá	14	8	20	2			11						1	400	1			6000	600		2	1	42	1	4	1	3	2000	67	21	28																																																						1	??Íëø·	19	îß?	9													
1942	ñ«ìÑä¨í®Ïá	17	11	23	2			11						1	300	2	16750848		7200	720		2	2	50	2	6	2	4	2000	67	26	33																																																						3	??Íëø·	39	îß?	10													
1943	???ÒÀ	20	14	26	2			11						1	100	3	10503406		8400	840		2	3	58	4	8	3	5	2000	67	30	37																																																						5	???Íëø·	59	îß?	11													
