TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide
1925	撕裂战斧	11	5	16	1			8						1	300	2	16750848		2400	240		2	2	41	2	6	2	4	150	55	16	39																																																						3	饭绢公扁	34	剧颊且滚靛	9													
1926	残忍镰斧	11	5	16	1			8						1	100	3	10503406		2800	280		2	3	48	4	8	3	5	150	55	20	43																																																						5	蜡聪农公扁	54	剧颊且滚靛	10													
4033	残忍镰斧	1			1			8						20	100	4	11968874		2800	280		2	3	61	6	8	4	5	150	55	37	72																																																						7	郡府飘公扁	74	剧颊且滚靛	10													
524	重战斧	20	14	25	1			8						1	400	1			6000	600		2	1	34	1	4	1	3	150	55	24	47																																																						1	畴钢公扁	14	剧颊且滚靛	9													
1927	卫士长矛	20	14	25	1			8						1	300	2	16750848		7200	720		2	2	41	2	6	2	4	150	55	28	51																																																						3	饭绢公扁	34	剧颊且滚靛	10													
2223	大地之悲鸣巨斧	20	14	25	1			8						1	100	3	10503406		8400	840		2	3	48	4	8	3	5	150	55	32	55																																																						5	蜡聪农公扁	54	剧颊且滚靛	11													
4034	大地之悲鸣巨斧	1			1			8						20	100	4	11968874		8400	840		2	3	61	6	8	4	5	150	55	55	92																																																						7	郡府飘公扁	74	剧颊且滚靛	11													
525	地狱镰斧	29	23	34	1			8						1	400	1			21000	2100		2	1	34	1	4	1	3	150	55	38	61																																																						1	畴钢公扁	14	剧颊且滚靛	10													
1928	灵魂镰斧	29	23	34	1			8						1	300	2	16750848		25200	2520		2	2	41	2	6	2	4	150	55	42	65																																																						3	饭绢公扁	34	剧颊且滚靛	11													
1929	黑暗镰斧	29	23	34	1			8						1	100	3	10503406		29400	2940		2	3	48	4	8	3	5	150	55	46	69																																																						5	蜡聪农公扁	54	剧颊且滚靛	12													
4035	黑暗镰斧	1			1			8						20	100	4	11968874		29400	2940		2	3	61	6	8	4	5	150	55	76	111																																																						7	郡府飘公扁	74	剧颊且滚靛	12													
526	嗜血镰斧	38	32	43	1			8						1	400	1			63000	6300		2	1	34	1	4	1	3	150	55	53	76																																																						1	畴钢公扁	14	剧颊且滚靛	10													
1930	双手战斧	38	32	43	1			8						1	300	2	16750848		75600	7560		2	2	41	2	6	2	4	150	55	57	80																																																						3	饭绢公扁	34	剧颊且滚靛	11													
2226	灵魂堕落战斧	38	32	43	1			8						1	100	3	10503406		88200	8820		2	3	48	4	8	3	5	150	55	61	84																																																						5	蜡聪农公扁	54	剧颊且滚靛	12													
4036	灵魂堕落战斧	38	32	43	1			8						20	100	4	11968874		88200	8820		2	3	61	6	8	4	5	150	55	78	114																																																						7	郡府飘公扁	74	剧颊且滚靛	12													
527	撕裂者镰斧	47	41	52	1			8						1	400	1			160000	16000		2	1	68	1	4	1	3	150	55	71	94																																																						1	畴钢公扁	14	剧颊且滚靛	11													
1931	腥红大斧	47	41	52	1			8						1	300	2	16750848		192000	19200		2	2	82	2	6	2	4	150	55	75	98																																																						3	饭绢公扁	34	剧颊且滚靛	12													
1932	卫队长巨斧	47	41	52	1			8						1	100	3	10503406		224000	22400		2	3	95	4	8	3	5	150	55	79	102																																																						5	蜡聪农公扁	54	剧颊且滚靛	13													
4037	卫队长巨斧	47	41	52	1			8						20	100	4	11968874		224000	22400		2	3	122	6	8	4	5	150	55	106	140																																																						7	郡府飘公扁	74	剧颊且滚靛	13													
3248	遗迹战斧	55	49	60	1			8						1	400	1			215000	21500		2	1	68	1	4	1	3	150	55	89	112																																																						1	畴钢公扁	14	剧颊且滚靛	11													
3249	鬼魂战斧	55	49	60	1			8						1	300	2	16750848		258000	25800		2	2	82	2	6	2	4	150	55	93	116																																																						3	饭绢公扁	34	剧颊且滚靛	12													
3250	咆哮战斧	55	49	60	1			8						1	100	3	10503406		301000	30100		2	3	95	4	8	3	5	150	55	97	120																																																						5	蜡聪农公扁	54	剧颊且滚靛	13													
4038	咆哮战斧	55	49	60	1			8						20	100	4	11968874		301000	30100		2	3	122	6	8	4	5	150	55	133	168																																																						7	郡府飘公扁	74	剧颊且滚靛	13													
3251	愤怒巨斧	63	57	99	1			8						1	400	1			259000	25900		2	1	68	1	4	1	3	150	55	107	130																																																						1	畴钢公扁	14	剧颊且滚靛	12													
3252	狂暴巨斧	63	57	99	1			8						1	300	2	16750848		310800	31080		2	2	82	2	6	2	4	150	55	111	134																																																						3	饭绢公扁	34	剧颊且滚靛	13													
3253	凶猛巨斧	63	57	99	1			8						1	100	3	10503406		362600	36260		2	3	95	4	8	3	5	150	55	115	138																																																						5	蜡聪农公扁	54	剧颊且滚靛	14													
4039	凶猛巨斧	63	75	99	1			8						20	100	4	11968874		362600	36260		2	3	122	6	8	4	5	150	55	160	193																																																						7	郡府飘公扁	74	剧颊且滚靛	14													
3254	狂爪镰斧	71	65	99	1			8						1	400	1			319000	31900		2	1	68	1	4	1	3	150	55	126	150																																																						1	畴钢公扁	14	剧颊且滚靛	13													
3255	幻想镰斧	71	65	99	1			8						1	300	2	16750848		382800	38280		2	2	82	2	6	2	4	150	55	130	154																																																						3	饭绢公扁	34	剧颊且滚靛	14													
3256	寡妇制造者	71	65	99	1			8						1	100	3	10503406		446600	44660		2	3	95	4	8	3	5	150	55	134	158																																																						5	蜡聪农公扁	54	剧颊且滚靛	15													
4040	寡妇制造者	71	79	99	1			8						20	100	4	11968874		446600	44660		2	3	122	6	8	4	5	150	55	198	222																																																						7	郡府飘公扁	74	剧颊且滚靛	15													
3257	挑战之战斧	78	72	99	1			8						1	400	1			435000	43500		2	1	68	1	4	1	3	150	55	146	169																																																										13													
3258	战争咆哮者	78	72	99	1			8						1	300	2	16750848		522000	52200		2	2	82	2	6	2	4	150	55	150	173																																																										14													
3259	妖魔战斧	78	72	83	1			8						1	100	3	10503406		609000	60900		2	3	95	4	8	3	5	150	55	154	177																																																										15													
1	短弓	1	1	6	2			10						1	400	1			30	15		2	1	47	1	4	1	3	2100	75	7	9																																																						1	畴钢公扁	18	劝	8													
1933	自然之弓	1	1	6	2			10						1	300	2	16750848		800	80		2	2	56	2	6	2	4	2100	75	12	14																																																						3	饭绢公扁	38	劝	9													
19	长弓	11	5	16	2			10						1	400	1			2000	200		2	1	47	1	4	1	3	2100	75	12	14																																																						1	畴钢公扁	18	劝	8													
538	狂暴之弓	11	5	16	2			10						1	300	2	16750848		2400	240		2	2	56	2	6	2	4	2100	75	17	19																																																						3	饭绢公扁	38	劝	9													
537	光之长弓	11	5	16	2			10						1	100	3	10503406		2800	280		2	3	65	4	8	3	5	2100	75	21	23																																																						5	蜡聪农公扁	58	劝	10													
4041	光之长弓	1			2			10						20	100	4	11968874		2800	280		2	3	84	6	8	4	5	2100	75	39	42																																																						7	郡府飘公扁	78	劝	10													
26	双面弓	20	14	25	2			10						1	400	1			6000	600		2	1	47	1	4	1	3	2100	75	20	22																																																						1	畴钢公扁	18	劝	9													
1046	银色长弓	20	14	25	2			10						1	300	2	16750848		7200	720		2	2	56	2	6	2	4	2100	75	25	27																																																						3	饭绢公扁	38	劝	10													
839	蓝伊夫之箭	20	14	25	2			10						1	100	3	10503406		8400	840		2	3	65	4	8	3	5	2100	75	29	31																																																						5	蜡聪农公扁	58	劝	11													
4042	蓝伊夫之箭	1			2			10						20	100	4	11968874		8400	840		2	3	84	6	8	4	5	2100	75	51	54																																																						7	郡府飘公扁	78	劝	11													
43	丝光长弓	29	23	34	2			10						1	400	1			21000	2100		2	1	47	1	4	1	3	2100	75	29	31																																																						1	畴钢公扁	18	劝	10													
1934	极光弓	29	23	34	2			10						1	300	2	16750848		25200	2520		2	2	56	2	6	2	4	2100	75	34	36																																																						3	饭绢公扁	38	劝	11													
1935	燃烧之弓	29	23	34	2			10						1	100	3	10503406		29400	2940		2	3	65	4	8	3	5	2100	75	38	40																																																						5	蜡聪农公扁	58	劝	12													
4043	燃烧之弓	1			2			10						20	100	4	11968874		29400	2940		2	3	84	6	8	4	5	2100	75	64	66																																																						7	郡府飘公扁	78	劝	12													
318	花神弓	38	32	43	2			10						1	400	1			63000	6300		2	1	47	1	4	1	3	2100	75	39	41																																																						1	畴钢公扁	18	劝	10													
1936	天使之弓	38	32	43	2			10						1	300	2	16750848		75600	7560		2	2	56	2	6	2	4	2100	75	44	46																																																						3	饭绢公扁	38	劝	11													
1937	神秘弓	38	32	43	2			10						1	100	3	10503406		88200	8820		2	3	65	4	8	3	5	2100	75	48	50																																																						5	蜡聪农公扁	58	劝	12													
4044	神秘弓	38	32	43	2			10						20	100	4	11968874		88200	8820		2	3	84	6	8	4	5	2100	75	78	82																																																						7	郡府飘公扁	78	劝	12													
536	摧毁之弓	47	41	52	2			10						1	400	1			160000	16000		2	1	93	1	4	1	3	2100	75	51	53																																																						1	畴钢公扁	18	劝	11													
1938	矮人王之弓	47	41	52	2			10						1	300	2	16750848		192000	19200		2	2	112	2	6	2	4	2100	75	56	58																																																						3	饭绢公扁	38	劝	12													
1939	元帅弓	47	41	52	2			10						1	100	3	10503406		224000	22400		2	3	130	4	8	3	5	2100	75	60	62																																																						5	蜡聪农公扁	58	劝	13													
4045	元帅弓	47	41	52	2			10						20	100	4	11968874		224000	22400		2	3	167	6	8	4	5	2100	75	79	86																																																						7	郡府飘公扁	78	劝	13													
3260	分裂弓	55	49	60	2			10						1	400	1			215000	21500		2	1	93	1	4	1	3	2100	75	62	64																																																						1	畴钢公扁	18	劝	11													
3261	兽尾弓	55	49	60	2			10						1	300	2	16750848		258000	25800		2	2	112	2	6	2	4	2100	75	67	69																																																						3	饭绢公扁	38	劝	12													
3262	狙头弓	55	49	60	2			10						1	100	3	10503406		301000	30100		2	3	130	4	8	3	5	2100	75	71	73																																																						5	蜡聪农公扁	58	劝	13													
4046	狙头弓	55	49	60	2			10						20	100	4	11968874		301000	30100		2	3	167	6	8	4	5	2100	75	94	97																																																						7	郡府飘公扁	78	劝	13													
3263	急速弓	63	57	99	2			10						1	400	1			259000	25900		2	1	93	1	4	1	3	2100	75	75	77																																																						1	畴钢公扁	18	劝	12													
3264	火焰弓	63	57	99	2			10						1	300	2	16750848		310800	31080		2	2	112	2	6	2	4	2100	75	80	82																																																						3	饭绢公扁	38	劝	13													
3265	沉默弓	63	57	99	2			10						1	100	3	10503406		362600	36260		2	3	130	4	8	3	5	2100	75	84	86																																																						5	蜡聪农公扁	58	劝	14													
4047	沉默弓	63	75	99	2			10						20	100	4	11968874		362600	36260		2	3	167	6	8	4	5	2100	75	114	117																																																						7	郡府飘公扁	78	劝	14													
3266	大圆弓	71	65	99	2			10						1	400	1			319000	31900		2	1	93	1	4	1	3	2100	75	88	90																																																						1	畴钢公扁	18	劝	13													
3267	螺旋触角弓	71	65	99	2			10						1	300	2	16750848		382800	38280		2	2	112	2	6	2	4	2100	75	93	95																																																						3	饭绢公扁	38	劝	14													
3268	不死巴德之弓	71	65	99	2			10						1	100	3	10503406		446600	44660		2	3	130	4	8	3	5	2100	75	97	99																																																						5	蜡聪农公扁	58	劝	15													
4048	不死巴德之弓	71	79	99	2			10						20	100	4	11968874		446600	44660		2	3	167	6	8	4	5	2100	75	131	134																																																						7	郡府飘公扁	78	劝	15													
3269	小鬼弓	78	72	99	2			10						1	400	1			435000	43500		2	1	93	1	4	1	3	2100	75	99	101																																																										13													
3270	猩红爪弓	78	72	99	2			10						1	300	2	16750848		522000	52200		2	2	112	2	6	2	4	2100	75	104	106																																																										14													
3271	血追踪之弓	78	72	99	2			10						1	100	3	10503406		609000	60900		2	3	130	4	8	3	5	2100	75	108	110																																																										15													
6	磐石弓	1	1	6	2	1;2		11						1	400	1			30	15		2	1	42	1	4	1	3	2000	67	6	13																																																						1	畴钢公扁	19	籍泵	8													
545	平衡弩	1	1	6	2	1;2		11						1	300	2	16750848		800	80		2	2	50	2	6	2	4	2000	67	11	18																																																						3	饭绢公扁	39	籍泵	9													
16	狩猎者十字弓	11	5	16	2	1;2		11						1	400	1			2000	200		2	1	42	1	4	1	3	2000	67	12	19																																																						1	畴钢公扁	19	籍泵	8													
1940	铁质十字弓	11	5	16	2	1;2		11						1	300	2	16750848		2400	240		2	2	50	2	6	2	4	2000	67	17	24																																																						3	饭绢公扁	39	籍泵	9													
1941	守护者十字弓	11	5	16	2	1;2		11						1	100	3	10503406		2800	280		2	3	58	4	8	3	5	2000	67	21	28																																																						5	蜡聪农公扁	59	籍泵	10													
